TP6_05	TP6_5	TP7_05	TP7_5	TP8_05	TP8_5	AV5	AV6	AV7	AV8	SV5	SV5_F	SV6	SV7	SV7_F	SV8
-1	102	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	103	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	103	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	103	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	103	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	103	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	104	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	104	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	105	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	106	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	107	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	111	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	111	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	111	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	112	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	113	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	113	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	113	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	114	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	114	10	1	40	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	115	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	115	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	115	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	116	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	116	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	117	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	117	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	117	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	117	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	117	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	117	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	118	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	120	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	120	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	120	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	122	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	122	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	123	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	123	10	1	41	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	123	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	123	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	123	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	125	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	126	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	126	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	128	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	130	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	130	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	131	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	132	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	133	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	134	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	139	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	140	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	143	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	143	10	1	42	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	144	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	144	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	145	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	145	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	150	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	150	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	150	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	151	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	152	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	152	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	153	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	153	10	1	43	3	-1	0	0	-1	0	-1	0	0	-1	0
-1	153	10	1	43	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	157	10	1	43	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	157	10	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	157	10	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	160	10	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	160	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	160	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	162	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	162	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	166	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	166	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	166	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	175	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	177	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	177	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	181	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	183	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	189	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	190	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	199	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	202	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	206	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	206	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	206	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	209	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	209	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	212	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	213	11	1	44	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	213	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	213	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	213	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	225	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	229	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	231	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	232	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	245	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	258	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	268	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	270	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	271	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	271	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	271	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	271	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	277	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	289	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	291	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	310	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	310	11	1	45	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	323	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	334	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	346	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	380	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	483	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	579	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	46	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	47	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	48	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	11	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	49	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	50	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	51	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	52	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	53	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	54	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	4	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	12	1	55	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	55	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	55	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	56	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	57	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	58	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	59	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	60	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	61	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	62	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	13	1	63	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	64	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	65	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	65	5	-1	0	0	-1	0	-1	0	0	-1	0
-1	-1	14	1	65	5	-1	0	0	-1	0	-1	0	0	-1	0
